date,equity,daily_pnl,rg_daily_ret_pct,rg_cum_return_pct,spy_close,sp500_daily_ret_pct,sp500_cum_return_pct
2026-03-06,105514.82,2063.3800000000047,1.9945396603469279,5.514820000000009,668.85,-1.3160806763356292,-0.739058813053739
2026-03-07,105702.41,187.5899999999965,0.17778545231845744,5.702410000000002,668.85,0.0,-0.739058813053739
2026-03-10,106913.48,1211.0699999999924,1.1457354662017583,6.913480000000005,673.52,0.6982133512745792,-0.04600566908568027
2026-03-11,106917.57,4.0900000000110595,0.003825523217471094,6.917570000000017,672.73,-0.11729421546501362,-0.16324592256207193
2026-03-12,107135.74,218.16999999999825,0.2040543944274109,7.135740000000013,662.5,-1.5206695107992885,-1.681433002389332
2026-03-13,107069.2,-66.54000000000815,-0.06210812563576251,7.069199999999998,658.77,-0.5630188679245363,-2.2349850852589004
2026-03-14,107113.94,44.74000000000524,0.041786059856629976,7.1139400000000075,658.77,0.0,-2.2349850852589004
2026-03-17,107985.18,871.2399999999907,0.8133768583248768,7.985179999999992,667.17,1.275103602167671,-0.9883798584212733
2026-03-18,108575.08,589.9000000000087,0.5462786652761231,8.575080000000002,658.01,-1.3729634126234624,-2.3477731772108767
2026-03-19,108572.92,-2.1600000000034925,-0.0019894067773251756,8.572920000000007,656.35,-0.25227580127961113,-2.5941261148954564
2026-03-20,109205.47,632.5500000000029,0.5826038389683097,9.205470000000005,646.81,-1.4534928010969894,-4.009913479661053
2026-03-21,108945.48,-259.99000000000524,-0.23807415507667296,8.945479999999995,646.81,0.0,-4.009913479661053
2026-03-24,109237.63,292.15000000000873,0.26816165296623673,9.237629999999996,651.52,0.7281891127224327,-3.3109241203270967
2026-03-25,109605.49,367.8600000000006,0.33675208808539026,9.605489999999994,655.05,0.5418099214145267,-2.787053114286997
2026-03-26,108968.52,-636.9700000000012,-0.5811478968799855,8.968520000000012,643.45,-1.7708571864743061,-4.508555570396089
2026-03-27,109819.47,850.9499999999971,0.7809136069756528,9.819470000000008,632.41,-1.7157510296060385,-6.146951011382706
2026-03-28,107949.31,-1870.1600000000035,-1.7029402891855172,7.949309999999987,632.41,0.0,-6.146951011382706
2026-03-31,107766.98,-182.33000000000175,-0.168903349173799,7.766980000000001,648.45,2.5363292800556714,-3.7665286496594064
2026-04-01,111154.02,3387.040000000008,3.1429293091446153,11.15402000000001,653.5,0.7787801680931405,-3.017081459715365
2026-04-02,114594.9,3440.87999999999,3.0955965425272014,14.594899999999988,654.08,0.08875286916603109,-2.9310063369099026
2026-04-03,114623.32,28.420000000012806,0.024800405602709574,14.623320000000017,654.08,0.0,-2.9310063369099026
2026-04-07,115109.59,486.2699999999895,0.424233044375244,15.109590000000006,657.54,0.5289872798434292,-2.4175237077601275
2026-04-08,114122.7,-986.8899999999994,-0.8573482018309653,14.122699999999998,674.26,2.5428110837363516,0.06381431518334146
2026-04-09,112836.03,-1286.6699999999983,-1.1274444085181967,12.836029999999997,678.12,0.572479458962416,0.636659097992065
2026-04-10,112622.76,-213.27000000000407,-0.18900877671786942,12.62276,677.6,-0.07668259305136926,0.5594882982354665
2026-04-11,111881.0,-741.7599999999948,-0.6586235322238565,11.881000000000007,677.6,0.0,0.5594882982354665
2026-04-14,110469.11,-1411.8899999999994,-1.261956900635497,10.469109999999993,692.58,2.2107438016528924,2.7826009527625706
2026-04-15,109107.95,-1361.1600000000035,-1.2321634527516334,9.107949999999999,697.95,0.7753616910681771,3.579537865633764
2026-04-16,108769.67,-338.27999999999884,-0.3100415689232583,8.769669999999996,699.73,0.25503259545811563,3.843699449416027
2026-04-17,109013.34,243.66999999999825,0.22402384782449491,9.013340000000003,708.24,1.2161833850199422,5.106629268509866
2026-04-18,107325.99,-1687.3499999999913,-1.5478380902740785,7.325990000000004,708.24,0.0,5.106629268509866
2026-04-21,107226.28,-99.7100000000064,-0.09290387165308278,7.226280000000007,702.1,-0.8669377612108842,4.195420209845202
2026-04-22,107434.93,208.64999999999418,0.1945884908065354,7.434929999999995,709.37,1.0354650334710058,5.274327352596342
2026-04-23,105336.37,-2098.5599999999977,-1.9533311931231312,5.336370000000001,706.59,-0.3918970353976037,4.861760384666747
2026-04-24,104761.13,-575.2399999999907,-0.5460981805239684,4.761130000000002,712.14,0.7854625737697907,5.685410266684476
2026-04-25,102631.65,-2129.4800000000105,-2.0327004872895182,2.6316499999999854,712.14,0.0,5.685410266684476
2026-04-28,103571.7,940.0500000000029,0.9159455197300215,3.5717,709.85,-0.32156598421657634,5.3455619369870755
2026-04-29,102625.65,-946.0500000000029,-0.9134251924029502,2.6256499999999905,709.76,-0.012678734944004955,5.332205452413796
2026-04-30,103121.7,496.0500000000029,0.4833586924906319,3.121700000000005,716.56,0.9580703336338869,6.341362064615685
2026-05-01,105153.36,2031.6600000000035,1.9701575904974344,5.153359999999996,718.64,0.2902757619738905,6.650045263642146
2026-05-02,106719.55,1566.1900000000023,1.4894340989199062,6.719549999999996,718.64,0.0,6.650045263642146
2026-05-05,106719.55,0.0,0.0,6.719549999999996,721.85,0.44667705666259216,7.126426546755105
2026-05-06,110029.96,3310.4100000000035,3.1019714757043237,10.029960000000004,731.88,1.3894853501419835,8.614932549752897
2026-05-07,114788.23,4758.2699999999895,4.324522157419652,14.788230000000002,729.65,-0.3046947587036164,8.283988543104325
2026-05-08,113659.81,-1128.4199999999983,-0.9830450386768774,13.659810000000006,735.65,0.8223120674295981,9.174420847988362
2026-05-09,117906.32,4246.510000000009,3.736157926007455,17.906320000000008,735.65,0.0,9.174420847988362
2026-05-12,118605.41,699.0899999999965,0.5929198706227101,18.60541,736.29,0.08699789301978011,9.269400293842644
2026-05-13,116694.4,-1911.0100000000093,-1.6112334167556197,16.694399999999998,740.39,0.5568458080375871,9.877862368846735
2026-05-14,118928.98,2234.5800000000017,1.914899086845634,18.928980000000006,746.18,0.7820202866057002,10.737129543059808
2026-05-15,119862.47,933.4900000000052,0.7849138199957695,19.86247000000001,737.2,-1.2034629714009926,9.404449193416742
2026-05-16,117932.11,-1930.3600000000006,-1.6104790765616661,17.93210999999999,737.2,0.0,9.404449193416742
2026-05-19,117455.86,-476.25,-0.40383403637906934,17.45585999999999,731.91,-0.7175800325556314,8.619384711277323
2026-05-20,117307.36,-148.5,-0.12643047354129466,17.307359999999996,739.41,1.024716153625449,9.732425092382346
2026-05-21,121148.57,3841.2100000000064,3.2744833742742285,21.14857000000001,740.8,0.18798771993886465,9.938708576347132
2026-05-22,122784.03,1635.4599999999919,1.3499622818494705,22.78403,743.75,0.398218142548612,10.376504459581781
2026-05-23,125812.74,3028.7100000000064,2.466697012632668,25.81274,743.75,0.0,10.376504459581781
2026-05-27,131576.56,5763.819999999992,4.5812689557512165,31.576559999999997,748.66,0.660168067226885,11.105174895745208
2026-05-28,130339.15,-1237.4100000000035,-0.9404486635005482,30.339150000000004,752.74,0.5449736863195609,11.710668863066353
2026-05-29,132498.73,2159.5800000000163,1.6568928061906352,32.49873000000001,754.4,0.22052767223741387,11.957021800750912
2026-05-30,134990.57,2491.8399999999965,1.8806519881360284,34.99057000000001,754.4,0.0,11.957021800750912
2026-06-02,136580.85,1590.2799999999988,1.1780674753799403,36.58085,757.52,0.41357370095440604,12.420046599290613
2026-06-03,137785.04,1204.1900000000023,0.881668257299606,37.78504,752.24,-0.6970113000316802,11.636466170992676
2026-06-04,144361.75,6576.709999999992,4.773166956296548,44.36175,755.03,0.3708922684249716,12.050517192763731
2026-06-05,143061.83,-1299.9200000000128,-0.9004601288083669,43.061829999999986,735.56,-2.578705481901389,9.161064363415083
2026-06-06,132355.73,-10706.099999999977,-7.483547498308929,32.35573000000001,735.56,0.0,9.161064363415083
2026-06-09,136219.61,3863.8799999999756,2.919314486800051,36.21960999999998,735.18,-0.05166131926694906,9.104670317439112
2026-06-10,133399.0,-2820.609999999986,-2.0706343235015745,33.399,723.72,-1.558801926058917,7.403944615110625
2026-06-11,130437.65,-2961.350000000006,-2.2199191897990245,30.437650000000005,735.77,1.6650085668490577,9.192229494086046
2026-06-12,136387.6,5949.950000000012,4.561528055741593,36.387600000000006,739.76,0.5422890305394334,9.784366976833914
2026-06-13,132555.0,-3832.600000000006,-2.810079508694341,32.555,739.76,0.0,9.784366976833914
2026-06-16,137102.27,4547.2699999999895,3.430477914827801,37.10226999999999,748.65,1.2017411052233085,11.103690841903724
2026-06-17,132846.17,-4256.099999999977,-3.104324968507066,32.84617000000001,739.12,-1.2729579910505495,9.689387530979609
2026-06-18,133708.93,862.7599999999802,0.6494428857075629,33.708929999999995,746.75,1.0323086914168167,10.8217206120238
2026-06-19,137802.42,4093.49000000002,3.0614933497710384,37.802420000000005,746.75,0.0,10.8217206120238
